customer_id,recipe_name,interaction_type,rating,interaction_date,comment,interaction_text
CUS00187,Miến gà trộn,view,2.0,2024-07-19,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00187 đã view món Miến gà trộn với rating 2.0/5 vào 2024-07-19. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00187,Tôm chiên cánh bướm,view,2.0,2024-08-09,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00187 đã view món Tôm chiên cánh bướm với rating 2.0/5 vào 2024-08-09. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00187,Gà om bia,cook,4.5,2024-08-11,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00187 đã cook món Gà om bia với rating 4.5/5 vào 2024-08-11. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00187,Bánh chiên hải sản,rate,5.0,2024-08-12,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00187 đã rate món Bánh chiên hải sản với rating 5.0/5 vào 2024-08-12. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00187,Cá kho chuối xanh,rate,5.0,2024-08-14,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00187 đã rate món Cá kho chuối xanh với rating 5.0/5 vào 2024-08-14. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00187,Nghêu xào mayonnaise hung quế,rate,4.0,2024-08-14,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00187 đã rate món Nghêu xào mayonnaise hung quế với rating 4.0/5 vào 2024-08-14. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00187,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,view,3.0,2024-08-16,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00187 đã view món Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản với rating 3.0/5 vào 2024-08-16. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00187,Bánh khoái,save,4.0,2024-08-27,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00187 đã save món Bánh khoái với rating 4.0/5 vào 2024-08-27. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00187,Bánh nướng Halloween,cook,3.5,2024-09-02,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00187 đã cook món Bánh nướng Halloween với rating 3.5/5 vào 2024-09-02. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00187,Gà nướng bưởi xốt giấm,view,1.0,2024-09-05,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00187 đã view món Gà nướng bưởi xốt giấm với rating 1.0/5 vào 2024-09-05. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00187,Món ngon từ cá,view,1.0,2024-09-17,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00187 đã view món Món ngon từ cá với rating 1.0/5 vào 2024-09-17. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00187,Cá rim giấm mè,cook,5.0,2024-09-23,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00187 đã cook món Cá rim giấm mè với rating 5.0/5 vào 2024-09-23. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00187,Gỏi cuốn tôm thịt (L1),view,2.5,2024-10-17,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00187 đã view món Gỏi cuốn tôm thịt (L1) với rating 2.5/5 vào 2024-10-17. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00187,Thịt kho,rate,2.0,2024-11-15,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00187 đã rate món Thịt kho với rating 2.0/5 vào 2024-11-15. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00187,Tôm kho tàu,view,1.0,2024-11-19,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00187 đã view món Tôm kho tàu với rating 1.0/5 vào 2024-11-19. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00187,Mực trộn khổ qua chua ngọt,rate,5.0,2024-12-02,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00187 đã rate món Mực trộn khổ qua chua ngọt với rating 5.0/5 vào 2024-12-02. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00187,Cua rang sốt tắc,like,3.5,2024-12-05,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00187 đã like món Cua rang sốt tắc với rating 3.5/5 vào 2024-12-05. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00187,Điều khoảnsử dụng,view,2.5,2024-12-21,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00187 đã view món Điều khoảnsử dụng với rating 2.5/5 vào 2024-12-21. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00187,Heo kho tàu,rate,1.0,2025-01-02,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00187 đã rate món Heo kho tàu với rating 1.0/5 vào 2025-01-02. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00187,Bánh flan caramel,view,2.7,2025-01-05,Cần cải thiện hương vị.,Khách hàng CUS00187 đã view món Bánh flan caramel với rating 2.7/5 vào 2025-01-05. Nhận xét: Cần cải thiện hương vị.
CUS00187,Kem chuối,cook,4.3,2025-01-06,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00187 đã cook món Kem chuối với rating 4.3/5 vào 2025-01-06. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00187,Cá chiên bông điên điển,like,3.5,2025-01-09,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00187 đã like món Cá chiên bông điên điển với rating 3.5/5 vào 2025-01-09. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00187,Bánh mì que,view,3.1,2025-01-12,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00187 đã view món Bánh mì que với rating 3.1/5 vào 2025-01-12. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00187,Bánh trôi nước,rate,2.4,2025-01-27,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00187 đã rate món Bánh trôi nước với rating 2.4/5 vào 2025-01-27. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00187,Chương trìnhmón ngon mỗi ngày,like,4.0,2025-02-25,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00187 đã like món Chương trìnhmón ngon mỗi ngày với rating 4.0/5 vào 2025-02-25. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00187,Tôm trộn bông cải,like,3.5,2025-03-03,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00187 đã like món Tôm trộn bông cải với rating 3.5/5 vào 2025-03-03. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00187,Chè bưởi,cook,1.2,2025-03-11,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00187 đã cook món Chè bưởi với rating 1.2/5 vào 2025-03-11. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00187,Món Chiên,view,3.0,2025-04-23,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00187 đã view món Món Chiên với rating 3.0/5 vào 2025-04-23. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Món ngon từ cá,view,1.0,2024-05-18,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00188 đã view món Món ngon từ cá với rating 1.0/5 vào 2024-05-18. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00188,Gà nướng nồi đất,like,4.0,2024-05-30,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00188 đã like món Gà nướng nồi đất với rating 4.0/5 vào 2024-05-30. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00188,"Các món ăn kèm, món phụ",view,2.0,2024-06-03,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã view món Các món ăn kèm, món phụ với rating 2.0/5 vào 2024-06-03. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Cá rim giấm mè,rate,5.0,2024-06-04,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00188 đã rate món Cá rim giấm mè với rating 5.0/5 vào 2024-06-04. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00188,Cá xào cần tỏi,view,2.0,2024-06-12,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã view món Cá xào cần tỏi với rating 2.0/5 vào 2024-06-12. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Món ăn cho cha,rate,5.0,2024-06-23,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00188 đã rate món Món ăn cho cha với rating 5.0/5 vào 2024-06-23. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00188,Bánh khoái,like,3.0,2024-06-28,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00188 đã like món Bánh khoái với rating 3.0/5 vào 2024-06-28. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Mực nướng sa tế,view,2.5,2024-07-08,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã view món Mực nướng sa tế với rating 2.5/5 vào 2024-07-08. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Mì vịt tiềm chay,rate,2.0,2024-08-19,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã rate món Mì vịt tiềm chay với rating 2.0/5 vào 2024-08-19. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Bò chiên một nắng,view,2.5,2024-09-18,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã view món Bò chiên một nắng với rating 2.5/5 vào 2024-09-18. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Thịt kho,view,2.0,2024-09-19,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã view món Thịt kho với rating 2.0/5 vào 2024-09-19. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Bắp Bò Nhúng Mắm Ruốc,like,3.0,2024-09-20,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00188 đã like món Bắp Bò Nhúng Mắm Ruốc với rating 3.0/5 vào 2024-09-20. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Cua rang sốt tắc,view,2.5,2024-10-12,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã view món Cua rang sốt tắc với rating 2.5/5 vào 2024-10-12. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Heo nướng bắp cải chua,view,1.5,2024-10-29,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00188 đã view món Heo nướng bắp cải chua với rating 1.5/5 vào 2024-10-29. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00188,Mực xào chua cay,view,1.5,2024-10-31,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00188 đã view món Mực xào chua cay với rating 1.5/5 vào 2024-10-31. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00188,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,view,2.0,2024-11-03,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã view món Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản với rating 2.0/5 vào 2024-11-03. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Bánh nướng Halloween,like,3.0,2024-11-11,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00188 đã like món Bánh nướng Halloween với rating 3.0/5 vào 2024-11-11. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Gà om bia,view,3.0,2024-12-05,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00188 đã view món Gà om bia với rating 3.0/5 vào 2024-12-05. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Sữa chua dâu tây,rate,4.6,2024-12-17,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00188 đã rate món Sữa chua dâu tây với rating 4.6/5 vào 2024-12-17. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00188,Gà luộc xôi gấc,cook,4.0,2024-12-26,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00188 đã cook món Gà luộc xôi gấc với rating 4.0/5 vào 2024-12-26. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00188,Tôm hấp rau củ,cook,3.5,2024-12-31,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00188 đã cook món Tôm hấp rau củ với rating 3.5/5 vào 2024-12-31. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Chè đậu xanh,like,4.6,2025-01-14,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00188 đã like món Chè đậu xanh với rating 4.6/5 vào 2025-01-14. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00188,Món Chiên,rate,2.0,2025-01-23,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã rate món Món Chiên với rating 2.0/5 vào 2025-01-23. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Chè bưởi,rate,4.0,2025-02-03,Rất ngon và dễ làm.,Khách hàng CUS00188 đã rate món Chè bưởi với rating 4.0/5 vào 2025-02-03. Nhận xét: Rất ngon và dễ làm.
CUS00188,Bánh chuối nướng,view,5.0,2025-02-07,Rất ngon và dễ làm.,Khách hàng CUS00188 đã view món Bánh chuối nướng với rating 5.0/5 vào 2025-02-07. Nhận xét: Rất ngon và dễ làm.
CUS00188,Điều khoảnsử dụng,save,3.5,2025-02-13,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00188 đã save món Điều khoảnsử dụng với rating 3.5/5 vào 2025-02-13. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Bánh trôi nước,view,3.2,2025-03-01,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00188 đã view món Bánh trôi nước với rating 3.2/5 vào 2025-03-01. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00188,Gà trộn gừng chua ngọt,like,3.5,2025-03-29,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00188 đã like món Gà trộn gừng chua ngọt với rating 3.5/5 vào 2025-03-29. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Tôm trộn bông cải,cook,3.5,2025-04-02,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00188 đã cook món Tôm trộn bông cải với rating 3.5/5 vào 2025-04-02. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Heo kho tàu,like,2.5,2025-04-06,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã like món Heo kho tàu với rating 2.5/5 vào 2025-04-06. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Bắp hạt chiên giòn,view,2.0,2025-04-12,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã view món Bắp hạt chiên giòn với rating 2.0/5 vào 2025-04-12. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Lẩu nấm,like,3.5,2025-04-25,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00188 đã like món Lẩu nấm với rating 3.5/5 vào 2025-04-25. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00188,Canh chua cá lóc,view,2.0,2025-05-08,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00188 đã view món Canh chua cá lóc với rating 2.0/5 vào 2025-05-08. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00188,Bánh mì que,rate,2.7,2025-05-23,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00188 đã rate món Bánh mì que với rating 2.7/5 vào 2025-05-23. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00189,Bánh xèo Nhật Bản,view,3.0,2024-05-23,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã view món Bánh xèo Nhật Bản với rating 3.0/5 vào 2024-05-23. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00189,Mực kho củ cải,like,4.0,2024-06-05,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00189 đã like món Mực kho củ cải với rating 4.0/5 vào 2024-06-05. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00189,Món Chiên,view,2.0,2024-07-18,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã view món Món Chiên với rating 2.0/5 vào 2024-07-18. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,view,2.5,2024-08-25,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã view món Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản với rating 2.5/5 vào 2024-08-25. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,save,3.5,2024-08-30,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã save món Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản với rating 3.5/5 vào 2024-08-30. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00189,Gà nướng bưởi xốt giấm,like,3.0,2024-09-12,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã like món Gà nướng bưởi xốt giấm với rating 3.0/5 vào 2024-09-12. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00189,Gà trộn gừng chua ngọt,like,2.0,2024-09-13,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã like món Gà trộn gừng chua ngọt với rating 2.0/5 vào 2024-09-13. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Bánh cuốn chay,view,2.0,2024-09-29,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã view món Bánh cuốn chay với rating 2.0/5 vào 2024-09-29. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Cơm chiên cá mặn,like,4.0,2024-10-02,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00189 đã like món Cơm chiên cá mặn với rating 4.0/5 vào 2024-10-02. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00189,Bánh khoái,view,2.0,2024-11-23,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã view món Bánh khoái với rating 2.0/5 vào 2024-11-23. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Miến gà trộn,like,3.5,2024-12-02,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã like món Miến gà trộn với rating 3.5/5 vào 2024-12-02. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00189,Món ăn cho cha,like,3.0,2024-12-03,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã like món Món ăn cho cha với rating 3.0/5 vào 2024-12-03. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00189,Tôm rim thịt ba chỉ,like,4.0,2024-12-09,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00189 đã like món Tôm rim thịt ba chỉ với rating 4.0/5 vào 2024-12-09. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00189,Bắp hạt chiên giòn,rate,2.0,2024-12-16,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã rate món Bắp hạt chiên giòn với rating 2.0/5 vào 2024-12-16. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Bún riêu cua,view,2.0,2024-12-22,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã view món Bún riêu cua với rating 2.0/5 vào 2024-12-22. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,"Món kho ngon lan tỏa yêu thương, giữ lửa hạnh phúc",like,4.0,2024-12-24,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00189 đã like món Món kho ngon lan tỏa yêu thương, giữ lửa hạnh phúc với rating 4.0/5 vào 2024-12-24. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00189,Chương trìnhmón ngon mỗi ngày,view,2.0,2024-12-30,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã view món Chương trìnhmón ngon mỗi ngày với rating 2.0/5 vào 2024-12-30. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Bánh khọt,save,2.9,2025-01-02,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00189 đã save món Bánh khọt với rating 2.9/5 vào 2025-01-02. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00189,Canh chua cá lóc,view,1.5,2025-01-09,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00189 đã view món Canh chua cá lóc với rating 1.5/5 vào 2025-01-09. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00189,Cá hấp củ sen,save,3.0,2025-01-11,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã save món Cá hấp củ sen với rating 3.0/5 vào 2025-01-11. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00189,Bò cuộn ba rọi xông khói,like,4.0,2025-01-25,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00189 đã like món Bò cuộn ba rọi xông khói với rating 4.0/5 vào 2025-01-25. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00189,Cá rim giấm mè,view,2.0,2025-02-01,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã view món Cá rim giấm mè với rating 2.0/5 vào 2025-02-01. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Cơm tấm sườn cây,rate,4.0,2025-02-04,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00189 đã rate món Cơm tấm sườn cây với rating 4.0/5 vào 2025-02-04. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00189,Bánh nướng Halloween,save,4.0,2025-02-20,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00189 đã save món Bánh nướng Halloween với rating 4.0/5 vào 2025-02-20. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00189,Kem chuối,like,1.8,2025-02-21,Cần cải thiện hương vị.,Khách hàng CUS00189 đã like món Kem chuối với rating 1.8/5 vào 2025-02-21. Nhận xét: Cần cải thiện hương vị.
CUS00189,Cá diêu hồng xiên que chiên lá chanh,view,2.5,2025-03-15,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã view món Cá diêu hồng xiên que chiên lá chanh với rating 2.5/5 vào 2025-03-15. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Bánh flan caramel,rate,2.7,2025-03-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00189 đã rate món Bánh flan caramel với rating 2.7/5 vào 2025-03-20. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00189,Tôm hấp rau củ,like,3.5,2025-03-29,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã like món Tôm hấp rau củ với rating 3.5/5 vào 2025-03-29. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00189,Há cảo tam sắc,save,4.5,2025-04-05,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00189 đã save món Há cảo tam sắc với rating 4.5/5 vào 2025-04-05. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00189,Cua rang sốt tắc,like,3.0,2025-04-15,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã like món Cua rang sốt tắc với rating 3.0/5 vào 2025-04-15. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00189,"Bánh xèo Việt Nam ăn nhiều rồi, làm bánh xèo Nhật Bản ăn thử đi cả nhà!",like,3.0,2025-04-22,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã like món Bánh xèo Việt Nam ăn nhiều rồi, làm bánh xèo Nhật Bản ăn thử đi cả nhà! với rating 3.0/5 vào 2025-04-22. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00189,Bánh chuối nướng,like,1.5,2025-04-30,Cần cải thiện hương vị.,Khách hàng CUS00189 đã like món Bánh chuối nướng với rating 1.5/5 vào 2025-04-30. Nhận xét: Cần cải thiện hương vị.
CUS00189,Bánh khọt lá cẩm nhân nấm hạt sen,like,3.5,2025-05-05,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00189 đã like món Bánh khọt lá cẩm nhân nấm hạt sen với rating 3.5/5 vào 2025-05-05. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00190,Bánh nướng Halloween,rate,4.0,2024-05-14,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00190 đã rate món Bánh nướng Halloween với rating 4.0/5 vào 2024-05-14. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00190,Gà om bia,cook,4.5,2024-05-14,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00190 đã cook món Gà om bia với rating 4.5/5 vào 2024-05-14. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00190,Gà chiên bắp phô mai,save,3.5,2024-05-20,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00190 đã save món Gà chiên bắp phô mai với rating 3.5/5 vào 2024-05-20. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00190,Mì Quảng,save,4.0,2024-05-30,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00190 đã save món Mì Quảng với rating 4.0/5 vào 2024-05-30. Nhận xét: Hương vị hài hòa, rất đáng thử."
